리스(렌탈)원가,,,,
기타,394240,944830,1171773,2089150
영업이익(손실),142755357,50018225,-154867097,-63595797
금융수익(*),23914177,40037126,10235386,4575887
이자수익,17000256,13669739,7453070,1963472
배당금수익,36800,72000,,
외환이익(*),3626078,7529688,2632622,2415177
외환차익,3414358,7002529,2400939,1567140
외화환산이익,211720,527159,231683,848037
기타외환이익,,,,
대손충당금환입액,,,,
매출채권처분이익,,,,
당기손익-공정가치측정 금융자산관련이익,,,,
금융자산처분이익(*),,,,
당기손익-공정가치측정 금융자산처분이익,,,,
기타포괄손익-공정가치측정 금융자산처분이익,,,,
상각후원가측정 금융자산처분이익,,,,
당기손익인식금융자산처분이익(*),,,,
당기손익인식(지정)금융자산처분이익,,,,
단기매매금융자산처분이익,,,,
단기투자자산처분이익,,,,
매도가능금융자산처분이익,,,,
만기보유금융자산처분이익,,,,
기타금융자산처분이익,,,,
금융자산평가이익(*),772526,18338048,,
당기손익-공정가치측정 금융자산평가이익,772526,18338048,,
당기손익인식금융자산평가이익(*),,,,
당기손익인식(지정)금융자산평가이익,,,,
단기매매금융자산평가이익,,,,
단기투자자산평가이익,,,,
매도가능금융자산평가이익,,,,
만기보유금융자산평가이익,,,,
기타금융자산평가이익,,,,
금융자산손상차손환입(*),,,,
기타포괄손익-공정가치측정 금융자산손상차손환입,,,,
상각후원가측정 금융자산손상차손환입,,,,
매도가능금융자산손상차손환입,,,,
만기보유금융자산손상차손환입,,,,
기타금융자산손상차손환입,,,,
파생상품이익(*),2478516,427651,149694,197238
파생상품평가이익,2478516,427651,149694,197238
파생상품거래이익,,,,
기타파생상품이익,,,,
기타금융수익(*),,,,
"종속기업,공동지배기업및관계기업(지분법)관련이익",,,,
금융부채관련이익,,,,
사채상환이익,,,,
기타금융수익,,,,
금융원가(*),18604607,10913178,4990146,7175152
이자비용,3126262,2894483,2045772,1930961
외환손실(*),10182345,6614468,2895489,4659778
외환차손,6737158,4719724,2596206,3881230
외화환산손실,3445187,1894744,299283,778548
기타외환손실,,,,
대손상각비,,,,
당기손익-공정가치측정 금융자산관련손실,,,,
매출채권처분손실,,,,
금융자산처분손실(*),,,,
당기손익-공정가치측정 금융자산처분손실,,,,
기타포괄손익-공정가치측정 금융자산처분손실,,,,
상각후원가측정 금융자산처분손실,,,,
당기손익인식금융자산처분손실(*),,,,
당기손익인식(지정)금융자산처분손실,,,,
단기매매금융자산처분손실,,,,
단기투자자산처분손실,,,,
매도가능금융자산처분손실,,,,
만기보유금융자산처분손실,,,,
기타금융자산처분손실,,,,
금융자산평가손실(*),5296000,,,
당기손익-공정가치측정 금융자산평가손실,5296000,,,
당기손익인식금융자산평가손실(*),,,,
당기손익인식(지정)금융자산평가손실,,,,
단기매매금융자산평가손실,,,,
단기투자자산평가손실,,,,
매도가능금융자산평가손실,,,,
만기보유금융자산평가손실,,,,
기타금융자산평가손실,,,,
금융자산손상차손(*),,,,
기타포괄손익-공정가치측정 금융자산손상차손,,,,
상각후원가측정 유가증권손상차손,,,,
매도가능금융자산손상차손,,,,
만기보유금융자산손상차손,,,,
기타금융자산손상차손,,,,
파생상품손실(*),,1404227,48885,584413
파생상품평가손실,,358615,,584413
파생상품거래손실,,1045612,48885,
기타파생상품손실,,,,
기타금융원가(*),,,,
"종속기업,공동지배기업및관계기업(지분법)관련손실",,,,
금융부채관련손실,,,,
사채상환손실,,,,
기타금융원가,,,,
기타수익(*),7696,18607,58595,332613
이자수익,,,,
배당금수익,,,,
외환이익(*),,,,
외환차익,,,,
외화환산이익,,,,
기타외환이익,,,,
재고자산감모손실환입,,,,
재고자산폐기(처분)이익,,,,
당기손익-공정가치측정 금융자산평가이익,,,,
자산처분(폐기)이익(*),2275,4413,1999,107202
유형자산처분이익(*),2275,4413,1999,107202
"유형,리스자산처분이익",2275,4413,1999,107202
임대주택자산처분이익,,,,
무형자산처분이익,,,,
투자부동산처분이익,,,,
투자자산처분이익,,,,
매각예정처분자산집단처분이익,,,,
당기손익-공정가치측정 금융자산처분이익,,,,
기타포괄손익-공정가치측정 금융자산처분이익,,,,
상각후원가측정 금융자산처분이익,,,,
기타자산처분이익,,,,
자산평가이익,,,,
자산손상차손환입(*),,,,
재고자산손상차손(평가손실)환입,,,,
유형자산손상차손환입(*),,,,
유형자산손상차손환입,,,,
임대주택자산손상차손환입,,,,
무형자산손상차손환입,,,,
기타포괄손익-공정가치측정 금융자산손상차손환입,,,,
상각후원가측정 금융자산손상차손환입,,,,
매각예정처분자산집단손상차손환입,,,,
기타자산손상차손환입,,,,
파생상품이익(*),,,,
파생상품평가이익,,,,
파생상품거래이익,,,,
기타파생상품이익,,,,
임대료수익,,,,
로열티수익,,,,
수수료수익,,,,
대손충당금환입,,,,
충당부채환입액,,,,
기타(*),5422,14195,56596,225411
자산재평가이익,,,,
"종속기업,공동지배기업및관계기업(지분법)관련이익",,,,
금융부채관련이익,,,,
사채상환이익,,,,
법인세환급액,,,,
채무면제이익,,,,
보험차익,,,,
순사외적립자산기대수익,,,,
보험수리적이익,,,,
연체료수익,,,,
정부보조금으로인한이익,,,,
전기오류수정이익,,,,
기타,5422,14195,56596,225411
기타비용(*),5350747,1127078,186172,12693467
이자비용,,,,
외환손실(*),,,,
외환차손,,,,
외화환산손실,,,,
기타외환손실,,,,
재고자산감모손실,,,,
재고자산폐기(처분)손실,,,,
당기손익-공정가치측정 금융자산평가손실,,,,
자산처분(폐기)손실(*),738,657679,15061,1003
매출채권처분손실,,,,
유형자산처분손실(*),738,657679,15061,1003
"유형,리스자산처분손실",738,657679,15061,1003
임대주택자산처분손실,,,,
무형자산처분손실,,,,
투자부동산처분손실,,,,
투자자산처분손실,,,,
매각예정처분자산집단처분손실,,,,
당기손익-공정가치측정 금융자산처분손실,,,,
기타포괄손익-공정가치측정 금융자산처분손실,,,,
상각후원가측정 금융자산처분손실,,,,
기타자산처분손실,,,,
자산평가손실,,,,
자산손상차손(*),,,,
재고자산손상차손(평가손실),,,,
유형자산손상차손(*),,,,
유형자산손상차손,,,,
임대주택자산손상차손,,,,
영업권손상차손,,,,
기타무형자산손상차손,,,,
기타포괄손익-공정가치측정 금융자산손상차손,,,,
상각후원가측정 금융자산손상차손,,,,
매각예정처분자산집단손상차손,,,,
기타자산손상차손,,,,
파생상품손실(*),,,,
파생상품평가손실,,,,
파생상품거래손실,,,,
기타파생상품손실,,,,
기타대손상각비,60000,,,
충당부채전입액,,,,
기타(*),5290009,469399,171111,12692463
자산재평가손실,,,,
"종속기업,공동지배기업및관계기업(지분법)관련손실",,,,12524700
금융부채관련손실,,,,
사채상환손실,,,,
수주비,,,,
분양관리비,,,,
미분양주택관리비,,,,
하자보수비,,,,
퇴직연금운용손실,,,,
보험수리적손실,,,,
구조조정활동비용,,,,
정부보조금으로인한손실,,,,
기부금,5205305,468555,168748,102728
법인세추납액,,,,
전기오류수정손실,,,,
기타,84704,844,2363,65035
"종속기업,공동지배기업및관계기업관련손익(*)",,,7682746,-1145370
지분법손익(*),,,7682746,-1145370
지분법이익(*),,,7682746,
지분법이익,,,7682746,
지분법적용회사투자이익,,,,
지분법손실(*),,,,-1145370
지분법손실,,,,-1145370
지분법적용회사투자손실,,,,
"종속기업,공동지배기업및관계기업투자주식처분손익(*)",,,,
"종속기업,공동지배기업및관계기업투자주식처분이익(*)",,,,
관계기업처분이익,,,,
종속기업처분이익,,,,
지분법적용투자주식처분이익,,,,
"종속기업,공동지배기업및관계기업투자주식처분손실(*)",,,,
지분법적용투자주식처분손실,,,,
관계기업처분손실,,,,
종속기업처분손실,,,,
"종속기업,공동지배기업및관계기업투자주식손상관련손익(*)",,,,
"종속기업,공동지배기업및관계기업투자주식손상차손환입(*)",,,,
관계기업손상차손환입,,,,
종속기업손상차손환입,,,,
지분법적용투자주식손상차손환입,,,,
"종속기업,공동지배기업및관계기업투자주식손상차손(*)",,,,
관계기업손상차손,,,,
종속기업손상차손,,,,
지분법적용투자주식손상차손,,,,
기타(*),,,,
지분법관련손익기타,,,,
관계기업손익기타,,,,
종속기업손익기타,,,,
기타,,,,
법인세비용차감전계속사업이익,142721876,78033702,-142066689,-79701284
법인세비용,37318071,6142023,-22931834,-23108767
종속회사매수일전순손익,,,,
처분된종속회사순손익,,,,
계속영업이익(손실),105403805,71891679,-119134855,-56592517
중단영업이익(손실),,,,
*중단영업손익법인세효과,,,,
당기순이익(손실),105403805,71891679,-119134855,-56592517
기타포괄손익(*),94812,-1024133,-126559,1838285
금융자산평가손익,,,,
기타포괄손익-공정가치측정 금융자산평가손익,,,,
당기손익조정접근법 조정손익,,,,
당기손익-공정가치측정 금융부채평가손익,,,,
매도가능금융자산평가손익,,,,
관계기업등기타포괄손익,,,735129,918029
환산관련외환차이(환율변동차이),,,-33865,662210
현금흐름위험회피적립금,,,,
해외사업장순투자위험회피,,,,
재평가손익,,,,
확정급여제도의보험수리적손익,,,,
확정급여제도의재측정요소,94812,-1024133,-827823,258045
주식기준보상적립금,,,,
기타,,,,
기타포괄손익관련법인세,,,,
총포괄손익,105498616,70867546,-119261414,-54754232
(당기순손익귀속)지배기업주주지분,105403805,71891679,-119134855,-56592517
계속영업손익,,,,
중단영업손익,,,,
(당기순손익귀속)비지배주주지분,,,,
계속영업손익,,,,
중단영업손익,,,,
(총포괄손익귀속)지배기업주주지분,105498616,70867546,-119261414,-54754232
(총포괄손익귀속)비지배주주지분,,,,
주당계속영업이익,25276,16183,-24883,-11820
주당순손익,25276,16183,-24883,-11820
희석주당계속영업이익,,,,
희석주당순손익,,,,
(지배기업주주지분)주당계속영업이익,25276,16183,-24883,-11820
(지배기업주주지분)주당순손익,25276,16183,-24883,-11820
(지배기업주주지분)희석주당계속영업이익,,,,
(지배기업주주지분)희석주당순손익,,,,
*성격별비용계정(*),280886033,389421160,283271464,273510137
*제품과재공품의변동,-32716912,-48853940,-20765349,14097594
*기업이수행한용역으로서자본화되어있는부분,,,,
*원재료와저장품(소모품)의사용액,274330634,383105238,234381846,177431883
*상품의판매,,,,
*기타원가,,,,
*종업원급여비용,18570597,24588669,22500937,23784739
*감가상각비와기타상각비및손상차손,8901345,11834494,14952768,17784581
*세금과공과,,,,
*대손상각비,,,,
*물류비(운송보관),390596,531066,891130,1984757
*광고및판매촉진비,,,,
*임차료및리스료,,655385,4781582,3181287
*경상연구개발비,,,,
*기타비용,11409773,17560248,26528550,35245296
영업활동으로인한현금흐름(간접법)(*),-171672961,-3496619,-135118184,4240968
*(직접법)총현금유입(*),,,,
*재화의판매와용역제공에따른현금유입,,,,
"*로열티,수수료,중개료및기타수익에따른현금유입",,,,
"*수입보험료,보험금,연금및기타급부금관련현금유입",,,,
*이자수취액,,,,
*배당금수취액,,,,
*법인세환급,,,,
*단기매매목적으로보유하는계약에서발생하는현금유입,,,,
*기타현금유입액,,,,
*(직접법)총현금유출(*),,,,
*재화와용역의구입에따른현금유출,,,,
*종업원과관련하여직·간접으로발생하는현금유출,,,,
"*수입보험료,보험금,연금및기타급부금관련현금유출",,,,
*이자비용유출액,,,,
*배당금지급액,,,,
*법인세납부,,,,
*단기매매목적으로보유하는계약에서발생하는현금유출,,,,
*기타현금유출액,,,,
당기순손익,,71891679,-119134855,-56592517
법인세비용차감전계속사업이익,142721876,,,
현금유출이없는비용등가산(*),22083736,64676939,64326129,37819792
퇴직급여,1240482,1403803,2007686,2335525
종업원급여(복리후생비등),13722,69134,87038,88400
주식보상비,,1232028,1184338,646292
대손상각비(대손충당금전입액),,,,
감가상각비,8796514,11617658,14614762,17437349
무형자산상각비(*),104831,216836,338006,347231
개발비상각,,,,
기타무형자산상각비,104831,216836,338006,347231
계약부채전입액,,,,
반품(환불)부채전입액,,,,
배출부채전입액,,,,
충당부채전입액,,,,
외환손실(*),3445187,1894744,299283,778548
외환차손,,,,
외화환산손실,3445187,1894744,299283,778548
기타외환거래손실,,,,
기타의대손상각비(대손충당금전입액),60000,,,
금융원가,,,,
이자비용(*),3126262,2894483,2045772,1930961
장기미지급이자,,,,
사채할인발행차금상각,,,,
현재가치할인발행차금상각,,,,
기타이자비용,3126262,2894483,2045772,1930961
배당금지급,,,,
매출채권처분손실,,,,
당기손익-공정가치측정 금융자산관련손실,,,,
금융자산처분손실(*),,,,
당기손익-공정가치측정 금융자산처분손실,,,,
기타포괄손익-공정가치측정 금융자산처분손실,,,,
상각후원가측정 금융자산처분손실,,,,
당기손익인식(지정)금융상품처분손실,,,,
단기매매금융자산처분손실,,,,
단기투자자산처분손실,,,,
매도가능금융자산처분손실,,,,
만기보유금융자산처분손실,,,,
기타금융자산처분손실,,,,
금융자산평가손실(*),5296000,,,
당기손익-공정가치측정 금융자산평가손실,5296000,,,
당기손익인식(지정)금융상품평가손실,,,,
단기매매금융자산평가손실,,,,
단기투자자산평가손실,,,,
매도가능금융자산평가손실,,,,
만기보유금융자산평가손실,,,,
기타금융자산평가손실,,,,
금융자산손상차손(*),,,,
기타포괄손익-공정가치측정 금융자산손상차손,,,,
상각후원가측정 금융자산손상차손,,,,
매도가능금융자산손상차손,,,,
만기보유금융자산손상차손,,,,
기타금융자산손상차손,,,,
파생상품손실(*),,358615,48885,584413
파생상품평가손실,,358615,,584413
파생상품거래손실,,,48885,
기타파생상품손실,,,,
금융부채관련손실,,,,
사채상환손실,,,,
재고자산감모손실,,,,
재고자산폐기(처분)손실,,,,
자산처분(폐기)손실(*),738,657679,15061,1003
투자부동산처분손실,,,,
투자자산처분손실,,,,
"유형,리스자산처분손실",738,657679,15061,1003
임대주택자산처분손실,,,,
무형자산처분손실,,,,
기타자산처분손실,,,,
투자자산평가손실,,,,
자산재평가손실,,,,
자산손상차손(*),,38189936,43685298,
매출채권및기타채권손상차손,,,,
재고자산손상차손(평가손실),,38189936,43685298,
유형자산손상차손,,,,
임대주택자산손상차손,,,,
영업권손상차손,,,,
무형자산손상차손,,,,
매각예정처분자산집단손상차손,,,,
기타자산손상차손,,,,
지분법관련손실(*),,,,1145370
지분법손실,,,,1145370
지분법적용회사투자손실,,,,
지분법적용투자주식처분손실,,,,
지분법적용투자주식손상차손,,,,
기타지분법관련손실,,,,
종속기업관련손실,,,,
관계기업관련손익,,,,12524700
법인세비용,,6142023,,
기타비용(*),,,,
비지배주주지분순손익,,,,
전기오류수정손익,,,,
보험수리적손실,,,,
구조조정활동의비용,,,,
재해손실,,,,
기타,,,,
(현금유입이없는수익등차감)(*),20465293,33039010,38451026,69160220
외환이익(*),211720,527159,231683,848037
외환차익,,,,
외화환산이익,211720,527159,231683,848037
기타외환거래이익,,,,
대손충당금환입액,,,,
금융수익,,,,
이자수익,17000256,13669739,7453070,1963472
배당금수익,,72000,,
매출채권처분이익,,,,
당기손익-공정가치측정 금융자산관련이익,,,,
금융자산처분이익(*),,,,
당기손익-공정가치측정 금융자산처분이익,,,,
기타포괄손익-공정가치측정 금융자산처분이익,,,,
상각후원가측정 금융자산처분이익,,,,
당기손익인식(지정)금융상품처분이익,,,,
단기매매금융자산처분이익,,,,
단기투자자산처분이익,,,,
매도가능금융자산처분이익,,,,
만기보유금융자산처분이익,,,,
기타금융자산처분이익,,,,
금융자산평가이익(*),772526,18338048,,
당기손익-공정가치측정 금융자산평가이익,772526,18338048,,
당기손익인식(지정)금융상품평가이익,,,,
단기매매금융자산평가이익,,,,
단기투자자산평가이익,,,,
매도가능금융자산평가이익,,,,
만기보유금융자산평가이익,,,,
기타금융자산평가이익,,,,
금융자산손상차손환입(*),,,,
기타포괄손익-공정가치측정 금융자산손상차손환입,,,,
상각후원가측정 금융자산손상차손환입,,,,
매도가능금융자산손상차손환입,,,,
만기보유금융자산손상차손환입,,,,
기타금융자산손상차손환입,,,,
파생상품이익(*),2478516,427651,149694,197238
파생상품평가이익,2478516,427651,149694,197238
파생상품거래이익,,,,
기타파생상품이익,,,,
금융부채관련이익,,,,
사채상환이익,,,,
퇴직급여충당부채환입액,,,,
계약부채환입액,,,,
반품(환불)부채환입액,,,,
배출부채환입액,,,,
충당부채환입액,,,,
주식보상비환입,,,,
재고자산감모손실환입,,,,
재고자산폐기(처분)이익,,,,
자산처분(폐기)이익(*),2275,4413,1999,107202
투자부동산처분이익,,,,
투자자산처분이익,,,,
"유형,리스자산처분이익",2275,4413,1999,107202
임대주택자산처분이익,,,,
무형자산처분이익,,,,
기타자산처분이익,,,,
투자자산평가이익,,,,
자산재평가이익,,,,
자산손상차손환입(*),,,,42935504
매출채권및기타채권손상차손환입,,,,
재고자산손상차손(평가손실)환입,,,,42935504
유형자산손상차손환입,,,,
임대주택자산손상차손환입,,,,
무형자산손상차손환입,,,,
매각예정처분자산집단손상차손환입,,,,
기타자산손상차손환입,,,,
지분법관련이익(*),,,7682746,
지분법이익,,,7682746,
지분법적용회사투자이익,,,,
지분법적용투자주식처분이익,,,,
지분법적용투자주식손상차손환입,,,,
기타지분법관련이익,,,,
종속회사관련이익,,,,
관계기업관련손익,,,,
법인세수익,,,22931834,23108767
기타수익(*),,,,
비지배주주지분순손익,,,,
전기오류수정손익,,,,
채무면제이익,,,,
보험수리적이익,,,,
기타,,,,
영업활동으로인한자산부채변동(운전자본변동)(*),-174933283,-70827641,-34010434,90432761
자산의감소(증가)(*),-186549258,-71779298,-25026789,100690651
매출채권의감소(증가)(*),-50335371,56992691,3565717,-33015261
매출채권의감소(증가),-50335371,56992691,3565717,-33015261
공사미수금의감소(증가),,,,
분양미수금의감소(증가),,,,
매출채권및기타채권의감소(증가),,,,
미청구공사의감소(증가),,,,
기타채권의감소(증가)(*),-1667448,-3918068,5089140,-346090
미수금의감소(증가),-1667448,-3918068,5089140,-346090
미수수익의감소(증가),,,,
자산보증금등의감소(증가),,,,
대여금및수취채권의감소(증가),,,,
대출채권의감소(증가),,,,
재고자산의감소(증가),-128467782,-126445237,-35801718,132724408
당기법인세자산(선급법인세)의감소(증가),,,,
이연법인세자산의감소(증가),,,,
기타자산의감소(증가)(*),-6078657,1591316,2120072,1327594
선급금의감소(증가),-3784656,3541441,243215,-25835
선급공사비의감소(증가),,,,
선급외주비의감소(증가),,,,
선급비용의감소(증가),49869,42926,-280008,139105
선급제세의감소(증가),-2343870,-1993051,2156865,1148270
금융자산의감소(증가),,,,66054
계약자산(원가)의 감소(증가),,,,
반품(회수권)자산(환불자산)의 감소(증가),,,,
배출권의 감소(증가),,,,
파생금융자산의감소(증가),,,,
기타금융업자산의감소(증가),,,,
매각예정자산의감소(증가),,,,
기타자산의감소(증가),,,,
부채의증가(감소)(*),11615975,951657,-8983645,-10257890
매입채무의증가(감소)(*),13855050,510541,-3542257,-5144024
매입채무의증가(감소),13855050,510541,-3542257,-5144024
공사미지급금의증가(감소),,,,
매입채무및기타채무의증가(감소),,,,
초과청구공사의증가(감소),,,,
기타채무의증가(감소)(*),1223363,2488465,-4153184,-3086658
미지급금의증가(감소),-309548,1171030,-1815329,-2121491
미지급비용의증가(감소),1532911,1317435,-2337855,-965167
미지급제세의증가(감소),,,,
부채보증금등의증가(감소),,,,
충당부채의증가(감소),,,,
퇴직급여채무의증가(감소)(*),-3038809,-1982342,-1008318,-2108958
"퇴직급여채무(종업원급여충당부채,확정급여부채)의증가(감소)",-3038809,-1982342,-1008318,-2108958
사외적립자산의감소(증가),,,,
퇴직급여채무의전입(전출),,,,
퇴직금의지급,,,,
퇴직연금미지급금의증가(감소),,,,
기타퇴직금관련변동,,,,
당기법인세부채(미지급법인세)의증가(감소),,,,
이연법인세부채의증가(감소),,,,
기타부채의증가(감소)(*),-423629,-65007,-279886,81750
공사선수금의증가(감소),,,,
분양선수금의증가(감소),,,,
선수금의증가(감소),,,,
선수수익의증가(감소),,,,
예수금의증가(감소),-423629,-65007,-279886,81750
부가세예수금의증가(감소),,,,
금융부채의증가(감소),,,,
계약부채의 증가(감소),,,,
반품(환불)부채의 증가(감소),,,,
배출부채의 증가(감소),,,,
파생금융부채의증가(감소),,,,
기타금융업부채의증가(감소),,,,
매각예정부채의증가(감소),,,,
기타부채의증가(감소),,,,
정부보조금등의변동,,,,
기타운전자본의변동,,,,
*영업에서창출된현금흐름,-30592964,32701967,-127270186,2499816
이자수입,,,,
이자지급(-),,,,
배당금수입,,,,
배당금지급(-),,,,
법인세환입,,,,1741151
법인세납부(-),-141079998,-36198587,-7847997,
중단영업관련현금흐름,,,,
투자활동으로인한현금흐름(*),245408485,-105560151,195385789,-28966953
투자활동으로인한현금유입액(*),276493926,301489967,397570424,41379204
유동금융자산의감소(*),275472526,245507173,397132000,40696172
단기금융상품의감소,,,,
단기매매금융자산의감소,,,,
당기손익인식(지정)금융자산의감소,,,,
당기손익-공정가치측정 금융자산의 감소,275472526,245507173,,102562
기타포괄손익-공정가치측정 금융자산의 감소,,,,
상각후원가측정 금융자산의 감소,,,,
단기매도가능금융자산의감소,,,,
단기만기보유금융자산의감소,,,,
단기대여금의감소,,,,
기타유동금융자산의감소,,,397132000,40593610
장기금융상품의감소,,,,
매도가능금융자산의감소,,,,
만기보유금융자산의감소,,,,
장기대여금의감소,1000000,50200000,,515340
파생상품의변동,,4663175,,
기타비유동금융자산의감소,,,,
관계기업등지분관련투자자산의감소(*),,,,
종속기업투자의감소,,,,
관계기업투자의감소,,,,
조인트벤처투자의감소,,,,
기타투자자산의감소,,,,
유형자산의감소(*),,15393,3000,
토지의감소,,,,
설비자산의감소(*),,,,
건물및부속설비의감소,,,,
구축물의감소,,,,
기계장치의감소,,,,
중장비의감소,,,,
시설장치의감소,,,,
차량운반구의감소,,,,
선박의감소,,,,
항공기의감소,,,,
"공구,기구,비품의감소",,,,
리스(사용권)자산의 감소,,,,
유형탐사평가자산의감소,,,,
기타유형자산의감소(*),,15393,3000,
미착자산의감소,,,,
기타의유형자산의감소,,15393,3000,
건설중인자산의감소,,,,
무형자산의감소(*),,,,
영업권의감소,,,,
개발비의감소,,,,
산업재산권의감소(*),,,,
특허권의감소,,,,
기타산업재산권의감소,,,,
회원권및제이용권의감소(*),,,,
회원권의감소,,,,
제이용권의감소,,,,
기타무형자산의감소(*),,,,
컴퓨터소프트웨어의감소,,,,
브랜드의감소,,,,
라이선스와프랜차이즈의감소,,,,
저작권의감소,,,,
무형탐사평가자산의감소,,,,
제호와출판표제의감소,,,,
"조리법,공식,모형,설계및시제품의감소",,,,
기타의무형자산의감소,,,,
생물자산의감소,,,,
투자부동산의감소,,,,
기타투자활동으로인한현금유입액(*),21400,1104226,435424,167692
미수금의감소,,,,
선급금등의감소,,,,
리스채권의감소,,,,
보증금등의감소,21400,29424,300000,13162
퇴직급여자산의감소,,,,
기타유동자산의감소,,,,
기타비유동자산의감소,,,,
처분자산집단의감소,,,,
기타금융업자산의감소,,,,
매각예정비유동자산의감소,,,,
정부보조금등의변동,,1074802,135424,154530
종속기업및기타사업의지배력관련한현금흐름,,,,
합병분할(양수도등)으로인한현금유입액,,,,
기타,,,,
(투자활동으로인한현금유출액)(*),50060757,417272586,214136617,72390308
유동금융자산의증가(*),,297132000,117622000,26481610
단기금융상품의증가,,,,
단기매매금융자산의증가,,,,
당기손익인식(지정)금융자산의증가,,,,
당기손익-공정가치측정 금융자산의 증가,,,490000,520000
기타포괄손익-공정가치측정 금융자산의 증가,,,,
상각후원가측정 금융자산의 증가,,,,
단기매도가능금융자산의증가,,,,
단기만기보유금융자산의증가,,,,
단기대여금의증가,,,,
기타유동금융자산의증가,,297132000,117132000,25961610
장기금융상품의증가,,,,
매도가능금융자산의증가,,,,
만기보유금융자산의증가,,,,
장기대여금의증가,12000000,39200000,,20895152
파생상품의변동,,,,
기타비유동금융자산의증가,5000000,,,
관계기업등지분관련투자자산의증가(*),,725000,8096927,725000
종속기업투자의증가,,,,
관계기업투자의증가,,725000,8096927,725000
조인트벤처투자의증가,,,,
기타투자자산의증가,,,,
유형자산의증가(*),31880665,80024158,88156963,20258705
토지의증가,,,,
설비자산의증가(*),,,,
건물및부속설비의증가,,,,
구축물의증가,,,,
기계장치의증가,,,,
중장비의증가,,,,
시설장치의증가,,,,
차량운반구의증가,,,,
선박의증가,,,,
항공기의증가,,,,
"공구,기구,비품의증가",,,,
리스(사용권)자산의 증가,,,,
유형탐사평가자산의증가,,,,
기타유형자산의증가(*),31880665,80024158,88156963,20258705
미착자산의증가,,,,
기타의유형자산의증가,31880665,80024158,88156963,20258705
건설중인자산의증가,,,,
무형자산의증가(*),783892,9000,,4018811
영업권의증가,,,,
개발비의증가,,,,
산업재산권의증가(*),,,,
특허권의증가,,,,
기타산업재산권의증가,,,,
회원권및제이용권의증가(*),,,,
회원권의증가,,,,
제이용권의증가,,,,
기타무형자산의증가(*),783892,9000,,4018811
컴퓨터소프트웨어의증가,,,,
브랜드의증가,,,,
라이선스와프랜차이즈의증가,,,,
저작권의증가,,,,
무형탐사평가자산의증가,,,,
제호와출판표제의증가,,,,
"조리법,공식,모형,설계및시제품의증가",,,,
기타의무형자산의증가,783892,9000,,4018811
생물자산의증가,,,,
투자부동산의증가,,,,
기타투자활동으로인한현금유출액(*),396200,182428,260728,11030
미수금의증가,,,,
선급금등의증가,,,,
리스채권의증가,,,,
보증금등의증가,396200,182428,260728,11030
퇴직급여자산의증가,,,,
기타유동자산의증가,,,,
기타비유동자산의증가,,,,
처분자산집단의증가,,,,
기타금융업자산의증가,,,,
매각예정비유동자산의증가,,,,
정부보조금등의변동,,,,
종속기업및기타사업의지배력관련한현금흐름,,,,
합병분할(양수도등)으로인한현금유출액,,,,
기타,,,,
이자수입,18975316,10222468,11951983,2044151
이자지급(-),,,,
배당금수입,,,,
배당금지급(-),,,,
법인세환입,,,,
법인세납부(-),,,,
중단영업관련현금흐름,,,,
재무활동으로인한현금흐름(*),-79386147,133950126,-11472418,10300077
재무활동으로인한현금유입액(*),214670402,468157149,93050000,87325417
사채의증가(*),,,,
단기사채의증가,,,,
장기사채의증가,,,,
차입금의증가(*),11800000,,,
단기차입금의증가(*),,,,
단기차입금의증가,,,,
당좌차월의증가,,,,
장기차입금의증가,11800000,,,
미지급금의증가(*),,,,
미지급금의증가,,,,
장기미지급금의증가,,,,
유동성장기부채의증가(*),202870402,68157453,93050000,82993000
유동성사채의증가,,,,
유동성장기차입금의증가,202870402,68157453,93050000,82993000
유동성유동화채무의증가,,,,
유동성연불매입채무의증가,,,,
기타유동성장기부채의증가,,,,
기타금융부채의증가(*),,,,4332417
보증금등의증가,,,,
(금융)리스부채의 증가,,,,
상환우선주부채의증가,,,,
유동화채무의증가,,,,
파생상품의변동,,,,
기타의금융부채의증가,,,,4332417
기타부채의증가,,,,
유상증자,,399999695,,
자기주식의처분,,,,
주식매입선택권의행사,,,,
자본구성항목의증가(*),,,,
자본금의증가,,,,
자본잉여금의증가,,,,
이익잉여금의증가,,,,
비지배주주지분의증가,,,,
기타재무활동으로인한현금유입액(*),,,,
연결자본거래로인한현금유입액,,,,
종속회사의증자등,,,,
종속기업소유지분변동에따른현금흐름,,,,
정부보조금등의변동,,,,
환율변동으로인한차이조정,,,,
합병분할(양수도등)으로인한현금유입액,,,,
기타,,,,
(재무활동으로인한현금유출액)(*),187976308,131212688,102360568,75084265
사채의감소(*),,,,
단기사채의감소,,,,
장기사채의감소,,,,
차입금의감소(*),,21170040,,5978520
단기차입금의감소(*),,,,
단기차입금의감소,,,,
당좌차월의감소,,,,
장기차입금의감소,,21170040,,5978520
미지급금의감소(*),,,,
미지급금의감소,,,,
장기미지급금의감소,,,,
유동성장기부채의감소(*),185097199,109604447,101996360,68728500
유동성사채의감소,,,,
유동성장기차입금의감소,185097199,109604447,101996360,68728500
유동성유동화채무의감소,,,,
유동성연불매입채무의감소,,,,
기타유동성장기부채의감소,,,,
기타금융부채의감소(*),279128,297494,364208,377245
보증금등의감소,,,,
(금융)리스부채의 감소,279128,297494,364208,377245
상환우선주부채의감소,,,,
유동화채무의감소,,,,
파생상품의변동,,,,
